workload,prompt_idx,policy,avg_latency,net_speedup,wasted_tokens_per_accepted
humaneval,2,fixed_2,2.742328643798828,0.5786442720323834,0.06976744186046512
humaneval,3,fixed_2,2.9939427375793457,0.4874755385344829,0.06976744186046512
humaneval,4,fixed_2,3.042072296142578,0.7270941776463049,0.2
humaneval,5,fixed_2,2.8052594661712646,0.7757592971883404,0.09523809523809523
humaneval,6,fixed_2,2.8844926357269287,0.572392851672848,0.06976744186046512
humaneval,7,fixed_2,2.6329030990600586,0.5926623959223398,0.0
humaneval,8,fixed_2,2.2469594478607178,0.668781277087179,0.0
humaneval,9,fixed_2,2.790992498397827,0.6356150476953762,0.06976744186046512
humaneval,10,fixed_2,3.9095120429992676,0.46059888220786327,0.21951219512195122
humaneval,11,fixed_2,2.644623279571533,0.5852684651066852,0.06976744186046512
humaneval,12,fixed_2,1.801551342010498,0.511415444742858,0.034482758620689655
humaneval,13,fixed_2,2.4422802925109863,0.6802551937948778,0.047619047619047616
humaneval,14,fixed_2,2.490895986557007,0.7483807486426276,0.09523809523809523
humaneval,15,fixed_2,2.5328874588012695,0.7158308310663893,0.06976744186046512
humaneval,16,fixed_2,2.4245591163635254,0.8038429836829103,0.047619047619047616
humaneval,17,fixed_2,6.138102769851685,0.28385175429127807,0.023255813953488372
humaneval,18,fixed_2,2.728508234024048,0.6805033784383049,0.023255813953488372
humaneval,19,fixed_2,2.901235342025757,0.5604547516847167,0.12195121951219512
humaneval,20,fixed_2,6.000493288040161,0.26442292964293834,0.17073170731707318
humaneval,21,fixed_2,3.0817675590515137,0.49882197484579377,0.09523809523809523
humaneval,22,fixed_2,2.252204179763794,0.6759014438154355,0.15151515151515152
humaneval,23,fixed_2,2.5639843940734863,0.6112837579608951,0.17073170731707318
humaneval,24,fixed_2,2.467231273651123,0.671368042613302,0.047619047619047616
humaneval,25,fixed_2,3.099768877029419,0.5121006835201175,0.06976744186046512
humaneval,26,fixed_2,2.6224217414855957,0.5641944702694751,0.047619047619047616
humaneval,27,fixed_2,2.4448013305664062,0.6808765934871819,0.06976744186046512
humaneval,28,fixed_2,2.378148317337036,0.7938716211061271,0.023255813953488372
humaneval,29,fixed_2,2.5908753871917725,0.6550402188513598,0.0
humaneval,30,fixed_2,2.8706536293029785,0.552668210027014,0.023255813953488372
humaneval,31,fixed_2,2.739109516143799,0.5519871859707199,0.023255813953488372
humaneval,32,fixed_2,13.960468053817749,0.10954925421804428,0.09523809523809523
humaneval,33,fixed_2,4.576463460922241,0.3847815890729077,0.06976744186046512
humaneval,34,fixed_2,2.5075531005859375,0.7162326573767,0.047619047619047616
humaneval,35,fixed_2,2.594365358352661,0.6245184397784251,0.023255813953488372
humaneval,36,fixed_2,2.597529411315918,0.602509282386101,0.047619047619047616
humaneval,37,fixed_2,3.290555953979492,0.5048402387202867,0.21951219512195122
humaneval,38,fixed_2,4.596670389175415,0.37976423343500954,0.0
humaneval,39,fixed_2,3.103012800216675,0.5526877146709188,0.21951219512195122
humaneval,40,fixed_2,5.230045318603516,0.32674153461826005,0.12195121951219512
humaneval,41,fixed_2,4.892555475234985,0.3422869357602616,0.25
humaneval,42,fixed_2,3.177032947540283,0.5271837136809421,0.21951219512195122
humaneval,43,fixed_2,5.14086127281189,0.3316199752948834,0.09523809523809523
humaneval,44,fixed_2,3.0563435554504395,0.5652078743550512,0.21951219512195122
humaneval,45,fixed_2,2.285271167755127,0.718788347190573,0.023255813953488372
humaneval,46,fixed_2,6.627258777618408,0.2510050639754924,0.0
humaneval,47,fixed_2,2.712256669998169,0.6407171606190526,0.06976744186046512
humaneval,48,fixed_2,2.5291500091552734,0.6678775425093306,0.12195121951219512
humaneval,49,fixed_2,2.8025193214416504,0.609284793431824,0.047619047619047616
humaneval,50,fixed_2,2.7475526332855225,0.6028400901035754,0.09523809523809523
humaneval,51,fixed_2,3.270582437515259,0.4980283670499468,0.25
humaneval,52,fixed_2,3.3362598419189453,0.5114183314171766,0.5135135135135135
humaneval,53,fixed_2,2.327305793762207,0.749450182903567,0.047619047619047616
humaneval,54,fixed_2,3.510871171951294,0.47182445664069,0.0
humaneval,55,fixed_2,2.357940196990967,0.6797276782274636,0.023255813953488372
humaneval,56,fixed_2,2.9649853706359863,0.5604348647681539,0.25
humaneval,57,fixed_2,2.8584916591644287,0.6029999208466357,0.14285714285714285
humaneval,58,fixed_2,3.0491180419921875,0.5772536212573877,0.09523809523809523
humaneval,59,fixed_2,2.82453989982605,0.5560733246847149,0.3333333333333333
humaneval,60,fixed_2,2.869786500930786,0.5546676733608562,0.09523809523809523
humaneval,61,fixed_2,2.7992520332336426,0.6190668801423808,0.09523809523809523
humaneval,62,fixed_2,2.8741745948791504,0.6180673474151571,0.06976744186046512
humaneval,63,fixed_2,4.451770544052124,0.389323277820322,0.023255813953488372
humaneval,64,fixed_2,3.047437906265259,0.5296657041322791,0.09523809523809523
humaneval,65,fixed_2,2.6999261379241943,0.625816705316553,0.09523809523809523
humaneval,66,fixed_2,2.9957289695739746,0.6098679840617564,0.12195121951219512
humaneval,67,fixed_2,13.590463161468506,0.12419775934873352,0.2
humaneval,68,fixed_2,20.63483214378357,0.08279316864612697,0.5675675675675675
humaneval,69,fixed_2,5.723271369934082,0.27507221370089907,0.09523809523809523
humaneval,70,fixed_2,3.3102731704711914,0.3275988433547782,0.21951219512195122
humaneval,71,fixed_2,3.169609308242798,0.5527300599768096,0.17073170731707318
humaneval,72,fixed_2,13.89365029335022,0.12868047782317638,0.14285714285714285
humaneval,73,fixed_2,4.585439205169678,0.3732019059596648,0.047619047619047616
humaneval,74,fixed_2,2.5505483150482178,0.23123069984178954,0.0
humaneval,75,fixed_2,2.94138240814209,0.5383602987164194,0.21951219512195122
