workload,prompt_idx,policy,error_type,K,accepted_or_entropy
humaneval,27,fixed_1,Under-Drafting,1,0.006967830006033182
humaneval,27,fixed_1,Under-Drafting,1,0.09010308980941772
humaneval,28,fixed_1,Under-Drafting,1,0.0718822181224823
humaneval,28,fixed_1,Under-Drafting,1,0.016925059258937836
humaneval,28,fixed_1,Under-Drafting,1,0.0026416312903165817
humaneval,28,fixed_1,Under-Drafting,1,0.0792815312743187
humaneval,28,fixed_1,Under-Drafting,1,0.003977062646299601
humaneval,28,fixed_1,Under-Drafting,1,0.0036139918956905603
humaneval,28,fixed_1,Under-Drafting,1,0.028017986565828323
humaneval,28,fixed_1,Under-Drafting,1,0.0025707127060741186
humaneval,28,fixed_1,Under-Drafting,1,0.0013510242570191622
humaneval,28,fixed_1,Under-Drafting,1,0.08450963348150253
humaneval,28,fixed_1,Under-Drafting,1,0.0019031735137104988
humaneval,28,fixed_1,Under-Drafting,1,0.00549844466149807
humaneval,28,fixed_1,Under-Drafting,1,0.09929066896438599
humaneval,29,fixed_1,Under-Drafting,1,0.05147688090801239
humaneval,29,fixed_1,Under-Drafting,1,0.1335136890411377
humaneval,29,fixed_1,Under-Drafting,1,0.02133137919008732
humaneval,29,fixed_1,Under-Drafting,1,0.034889161586761475
humaneval,29,fixed_1,Under-Drafting,1,0.1482865810394287
humaneval,29,fixed_1,Under-Drafting,1,0.006475643254816532
humaneval,29,fixed_1,Under-Drafting,1,0.010137375444173813
humaneval,29,fixed_1,Under-Drafting,1,0.0533849373459816
humaneval,29,fixed_1,Under-Drafting,1,0.12828098237514496
humaneval,29,fixed_1,Under-Drafting,1,0.007754780352115631
humaneval,29,fixed_1,Under-Drafting,1,0.01332042645663023
humaneval,29,fixed_1,Under-Drafting,1,0.19121497869491577
humaneval,29,fixed_1,Under-Drafting,1,0.018735181540250778
humaneval,29,fixed_1,Under-Drafting,1,0.013339029625058174
humaneval,29,fixed_1,Under-Drafting,1,0.07271061837673187
humaneval,29,fixed_1,Under-Drafting,1,0.11102162301540375
humaneval,29,fixed_1,Under-Drafting,1,0.1263534426689148
humaneval,29,fixed_1,Under-Drafting,1,0.1333661824464798
humaneval,29,fixed_1,Under-Drafting,1,0.16168585419654846
humaneval,29,fixed_1,Under-Drafting,1,0.001783411717042327
humaneval,29,fixed_1,Under-Drafting,1,0.001396171865053475
humaneval,29,fixed_1,Under-Drafting,1,0.0015789744211360812
humaneval,29,fixed_1,Under-Drafting,1,0.019888604059815407
humaneval,30,fixed_1,Under-Drafting,1,0.06066626310348511
humaneval,30,fixed_1,Under-Drafting,1,0.011673725210130215
humaneval,30,fixed_1,Under-Drafting,1,0.026328735053539276
humaneval,30,fixed_1,Under-Drafting,1,0.018896011635661125
humaneval,30,fixed_1,Under-Drafting,1,0.07180265337228775
humaneval,30,fixed_1,Under-Drafting,1,0.07179306447505951
humaneval,30,fixed_1,Under-Drafting,1,0.13311319053173065
humaneval,30,fixed_1,Under-Drafting,1,0.0033755465410649776
humaneval,30,fixed_1,Under-Drafting,1,0.08262807875871658
humaneval,30,fixed_1,Under-Drafting,1,0.007533167954534292
humaneval,30,fixed_1,Under-Drafting,1,0.011719482019543648
humaneval,30,fixed_1,Under-Drafting,1,0.004075632896274328
humaneval,30,fixed_1,Under-Drafting,1,0.00209762342274189
humaneval,30,fixed_1,Under-Drafting,1,0.008087016642093658
humaneval,30,fixed_1,Under-Drafting,1,0.009664549492299557
humaneval,30,fixed_1,Under-Drafting,1,0.025690391659736633
humaneval,30,fixed_1,Under-Drafting,1,0.05895237624645233
humaneval,30,fixed_1,Under-Drafting,1,0.005940034985542297
humaneval,30,fixed_1,Under-Drafting,1,0.0008119222475215793
humaneval,30,fixed_1,Under-Drafting,1,0.0006098646554164588
humaneval,30,fixed_1,Under-Drafting,1,0.05100181698799133
humaneval,31,fixed_1,Under-Drafting,1,0.17898647487163544
humaneval,31,fixed_1,Under-Drafting,1,0.060001153498888016
humaneval,31,fixed_1,Under-Drafting,1,0.016386428847908974
humaneval,31,fixed_1,Under-Drafting,1,0.17339767515659332
humaneval,31,fixed_1,Under-Drafting,1,0.16466085612773895
humaneval,31,fixed_1,Under-Drafting,1,0.09164729714393616
humaneval,31,fixed_1,Under-Drafting,1,0.05651954561471939
humaneval,31,fixed_1,Under-Drafting,1,0.06394489854574203
humaneval,31,fixed_1,Under-Drafting,1,0.04741617292165756
humaneval,31,fixed_1,Under-Drafting,1,0.03232213109731674
humaneval,31,fixed_1,Under-Drafting,1,0.13735443353652954
humaneval,31,fixed_1,Under-Drafting,1,0.10772057622671127
humaneval,31,fixed_1,Under-Drafting,1,0.026973212137818336
humaneval,31,fixed_1,Under-Drafting,1,0.002139198360964656
humaneval,31,fixed_1,Under-Drafting,1,0.03777656704187393
humaneval,31,fixed_1,Under-Drafting,1,0.04654998704791069
humaneval,31,fixed_1,Under-Drafting,1,0.007697264198213816
humaneval,32,fixed_1,Under-Drafting,1,0.022626928985118866
humaneval,32,fixed_1,Under-Drafting,1,0.0914488434791565
humaneval,32,fixed_1,Under-Drafting,1,0.006646917201578617
humaneval,32,fixed_1,Under-Drafting,1,0.043779727071523666
humaneval,32,fixed_1,Under-Drafting,1,0.014968115836381912
humaneval,32,fixed_1,Under-Drafting,1,0.18759071826934814
humaneval,32,fixed_1,Under-Drafting,1,0.08345378935337067
humaneval,32,fixed_1,Under-Drafting,1,0.06497503817081451
humaneval,32,fixed_1,Under-Drafting,1,0.008772023022174835
humaneval,32,fixed_1,Under-Drafting,1,0.07342448830604553
humaneval,32,fixed_1,Under-Drafting,1,0.021931065246462822
humaneval,32,fixed_1,Under-Drafting,1,0.003405042225494981
humaneval,32,fixed_1,Under-Drafting,1,0.005372136831283569
humaneval,33,fixed_1,Under-Drafting,1,0.06251201033592224
humaneval,33,fixed_1,Under-Drafting,1,0.04865216463804245
humaneval,33,fixed_1,Under-Drafting,1,0.021032322198152542
humaneval,33,fixed_1,Under-Drafting,1,0.030115170404314995
humaneval,33,fixed_1,Under-Drafting,1,0.07116332650184631
humaneval,33,fixed_1,Under-Drafting,1,0.04305783286690712
humaneval,33,fixed_1,Under-Drafting,1,0.017409365624189377
humaneval,33,fixed_1,Under-Drafting,1,0.11866815388202667
humaneval,33,fixed_1,Under-Drafting,1,0.11590037494897842
humaneval,33,fixed_1,Under-Drafting,1,0.11789534986019135
humaneval,33,fixed_1,Under-Drafting,1,0.11065646260976791
humaneval,33,fixed_1,Under-Drafting,1,0.10138620436191559
humaneval,33,fixed_1,Under-Drafting,1,0.04795826971530914
humaneval,33,fixed_1,Under-Drafting,1,0.00952032208442688
humaneval,33,fixed_1,Under-Drafting,1,0.05817493051290512
humaneval,33,fixed_1,Under-Drafting,1,0.09702581912279129
humaneval,34,fixed_1,Under-Drafting,1,0.19325952231884003
humaneval,34,fixed_1,Under-Drafting,1,0.18543198704719543
humaneval,34,fixed_1,Under-Drafting,1,0.11696263402700424
humaneval,34,fixed_1,Under-Drafting,1,0.05716722458600998
humaneval,34,fixed_1,Under-Drafting,1,0.0037240672390908003
humaneval,34,fixed_1,Under-Drafting,1,0.04277820140123367
humaneval,34,fixed_1,Under-Drafting,1,0.007829482667148113
humaneval,34,fixed_1,Under-Drafting,1,0.007521757856011391
humaneval,34,fixed_1,Under-Drafting,1,0.015445416793227196
humaneval,34,fixed_1,Under-Drafting,1,0.003425220726057887
humaneval,34,fixed_1,Under-Drafting,1,0.01077829860150814
humaneval,34,fixed_1,Under-Drafting,1,0.01039494201540947
humaneval,34,fixed_1,Under-Drafting,1,0.005186339840292931
humaneval,34,fixed_1,Under-Drafting,1,0.014367249794304371
humaneval,34,fixed_1,Under-Drafting,1,0.027323298156261444
humaneval,34,fixed_1,Under-Drafting,1,0.0033252774737775326
humaneval,34,fixed_1,Under-Drafting,1,0.00806102529168129
humaneval,34,fixed_1,Under-Drafting,1,0.04678776487708092
humaneval,34,fixed_1,Under-Drafting,1,0.013001209124922752
humaneval,34,fixed_1,Under-Drafting,1,0.0023348680697381496
humaneval,35,fixed_1,Under-Drafting,1,0.15280450880527496
humaneval,35,fixed_1,Under-Drafting,1,0.10897228866815567
humaneval,35,fixed_1,Under-Drafting,1,0.15006129443645477
humaneval,35,fixed_1,Under-Drafting,1,0.061382025480270386
humaneval,35,fixed_1,Under-Drafting,1,0.012554630637168884
humaneval,35,fixed_1,Under-Drafting,1,0.026330461725592613
humaneval,35,fixed_1,Under-Drafting,1,0.1228264570236206
humaneval,35,fixed_1,Under-Drafting,1,0.1597028225660324
humaneval,35,fixed_1,Under-Drafting,1,0.03848941624164581
humaneval,35,fixed_1,Under-Drafting,1,0.0622188076376915
humaneval,35,fixed_1,Under-Drafting,1,0.009678428992629051
humaneval,35,fixed_1,Under-Drafting,1,0.04408132657408714
humaneval,35,fixed_1,Under-Drafting,1,0.014070370234549046
humaneval,35,fixed_1,Under-Drafting,1,0.06197875365614891
humaneval,35,fixed_1,Under-Drafting,1,0.0037565745878964663
humaneval,35,fixed_1,Under-Drafting,1,0.18717871606349945
humaneval,35,fixed_1,Under-Drafting,1,0.03336748480796814
humaneval,35,fixed_1,Under-Drafting,1,0.001751611940562725
humaneval,35,fixed_1,Under-Drafting,1,0.020540539175271988
humaneval,35,fixed_1,Under-Drafting,1,0.002240217523649335
humaneval,35,fixed_1,Under-Drafting,1,0.0024101852905005217
humaneval,35,fixed_1,Under-Drafting,1,0.00018934007675852627
humaneval,35,fixed_1,Under-Drafting,1,0.0007031066343188286
humaneval,35,fixed_1,Under-Drafting,1,0.0015705055557191372
humaneval,35,fixed_1,Under-Drafting,1,0.0014554313383996487
humaneval,35,fixed_1,Under-Drafting,1,0.0031157773919403553
humaneval,36,fixed_1,Under-Drafting,1,0.007419075351208448
humaneval,36,fixed_1,Under-Drafting,1,0.015528921969234943
humaneval,36,fixed_1,Under-Drafting,1,0.07927887886762619
humaneval,36,fixed_1,Under-Drafting,1,0.11499171704053879
humaneval,36,fixed_1,Under-Drafting,1,0.03892020881175995
humaneval,36,fixed_1,Under-Drafting,1,0.011359237134456635
humaneval,36,fixed_1,Under-Drafting,1,0.0599554143846035
humaneval,36,fixed_1,Under-Drafting,1,0.004320619162172079
humaneval,36,fixed_1,Under-Drafting,1,0.08896391838788986
humaneval,36,fixed_1,Under-Drafting,1,0.001677973777987063
humaneval,36,fixed_1,Under-Drafting,1,0.0010972089366987348
humaneval,36,fixed_1,Under-Drafting,1,0.005224561784416437
humaneval,36,fixed_1,Under-Drafting,1,0.0007939079077914357
humaneval,36,fixed_1,Under-Drafting,1,0.021797578781843185
humaneval,36,fixed_1,Under-Drafting,1,0.06124728173017502
humaneval,36,fixed_1,Under-Drafting,1,0.024401791393756866
humaneval,36,fixed_1,Under-Drafting,1,0.03966053947806358
humaneval,36,fixed_1,Under-Drafting,1,0.057622287422418594
humaneval,36,fixed_1,Under-Drafting,1,0.07870147377252579
humaneval,36,fixed_1,Under-Drafting,1,0.07412320375442505
humaneval,37,fixed_1,Under-Drafting,1,0.03617614507675171
humaneval,37,fixed_1,Under-Drafting,1,0.15589994192123413
humaneval,37,fixed_1,Under-Drafting,1,0.07171360403299332
humaneval,37,fixed_1,Under-Drafting,1,0.031019732356071472
humaneval,37,fixed_1,Under-Drafting,1,0.1407690942287445
humaneval,37,fixed_1,Under-Drafting,1,0.1658356487751007
humaneval,37,fixed_1,Under-Drafting,1,0.15326742827892303
humaneval,37,fixed_1,Under-Drafting,1,0.13840094208717346
humaneval,37,fixed_1,Under-Drafting,1,0.061817847192287445
humaneval,38,fixed_1,Under-Drafting,1,0.06305843591690063
humaneval,38,fixed_1,Under-Drafting,1,0.09299439191818237
humaneval,38,fixed_1,Under-Drafting,1,0.025590073317289352
humaneval,38,fixed_1,Under-Drafting,1,0.036588165909051895
humaneval,38,fixed_1,Under-Drafting,1,0.005096117500215769
humaneval,38,fixed_1,Under-Drafting,1,0.041868407279253006
humaneval,38,fixed_1,Under-Drafting,1,0.033859189599752426
humaneval,38,fixed_1,Under-Drafting,1,0.013474028557538986
humaneval,38,fixed_1,Under-Drafting,1,0.15669280290603638
humaneval,38,fixed_1,Under-Drafting,1,0.00076058111153543
humaneval,38,fixed_1,Under-Drafting,1,0.006483596283942461
humaneval,38,fixed_1,Under-Drafting,1,0.0058216857723891735
humaneval,38,fixed_1,Under-Drafting,1,0.025298699736595154
humaneval,38,fixed_1,Under-Drafting,1,0.0028909503016620874
humaneval,38,fixed_1,Under-Drafting,1,0.02798757329583168
humaneval,38,fixed_1,Under-Drafting,1,0.0014742796774953604
humaneval,38,fixed_1,Under-Drafting,1,0.15327712893486023
humaneval,39,fixed_1,Under-Drafting,1,0.1971987783908844
humaneval,39,fixed_1,Under-Drafting,1,0.02710285782814026
humaneval,39,fixed_1,Under-Drafting,1,0.004290373530238867
humaneval,39,fixed_1,Under-Drafting,1,0.0791679173707962
humaneval,39,fixed_1,Under-Drafting,1,0.008878836408257484
humaneval,39,fixed_1,Under-Drafting,1,0.13367049396038055
humaneval,39,fixed_1,Under-Drafting,1,0.055445119738578796
humaneval,39,fixed_1,Under-Drafting,1,0.0004897518083453178
humaneval,39,fixed_1,Under-Drafting,1,0.004584329202771187
humaneval,39,fixed_1,Under-Drafting,1,0.14685970544815063
humaneval,39,fixed_1,Under-Drafting,1,0.17466971278190613
humaneval,40,fixed_1,Under-Drafting,1,0.13435760140419006
humaneval,40,fixed_1,Under-Drafting,1,0.11068236827850342
humaneval,40,fixed_1,Under-Drafting,1,0.06892357766628265
humaneval,40,fixed_1,Under-Drafting,1,0.03675130754709244
humaneval,40,fixed_1,Under-Drafting,1,0.04654388502240181
humaneval,40,fixed_1,Under-Drafting,1,0.014952078461647034
humaneval,40,fixed_1,Under-Drafting,1,0.009950945153832436
humaneval,40,fixed_1,Under-Drafting,1,0.015334095805883408
humaneval,40,fixed_1,Under-Drafting,1,0.0009886318584904075
humaneval,40,fixed_1,Under-Drafting,1,0.011674318462610245
humaneval,40,fixed_1,Under-Drafting,1,0.04083646833896637
humaneval,40,fixed_1,Under-Drafting,1,0.005391518585383892
humaneval,40,fixed_1,Under-Drafting,1,0.04658341780304909
humaneval,40,fixed_1,Under-Drafting,1,0.0013223241548985243
humaneval,40,fixed_1,Under-Drafting,1,0.0031480668112635612
humaneval,40,fixed_1,Under-Drafting,1,0.04201359674334526
humaneval,40,fixed_1,Under-Drafting,1,0.02528226375579834
humaneval,40,fixed_1,Under-Drafting,1,0.015073814429342747
humaneval,40,fixed_1,Under-Drafting,1,0.0015978999435901642
humaneval,40,fixed_1,Under-Drafting,1,0.021303491666913033
humaneval,40,fixed_1,Under-Drafting,1,0.005997109226882458
humaneval,40,fixed_1,Under-Drafting,1,0.014704752713441849
humaneval,40,fixed_1,Under-Drafting,1,0.0007987918215803802
humaneval,40,fixed_1,Under-Drafting,1,0.019710782915353775
humaneval,40,fixed_1,Under-Drafting,1,0.04981038719415665
humaneval,40,fixed_1,Under-Drafting,1,0.17710578441619873
humaneval,40,fixed_1,Under-Drafting,1,0.005063403397798538
humaneval,41,fixed_1,Under-Drafting,1,0.14323529601097107
humaneval,42,fixed_1,Under-Drafting,1,0.17345720529556274
humaneval,42,fixed_1,Under-Drafting,1,0.0062253777869045734
humaneval,42,fixed_1,Under-Drafting,1,0.017528219148516655
humaneval,42,fixed_1,Under-Drafting,1,0.06341008841991425
humaneval,42,fixed_1,Under-Drafting,1,0.10470473766326904
humaneval,42,fixed_1,Under-Drafting,1,0.07862281799316406
humaneval,42,fixed_1,Under-Drafting,1,0.19928734004497528
humaneval,42,fixed_1,Under-Drafting,1,0.14986449480056763
humaneval,42,fixed_1,Under-Drafting,1,0.11220920085906982
humaneval,42,fixed_1,Under-Drafting,1,0.003560922807082534
humaneval,42,fixed_1,Under-Drafting,1,0.02636842615902424
humaneval,42,fixed_1,Under-Drafting,1,0.12538030743598938
humaneval,42,fixed_1,Under-Drafting,1,0.07691822946071625
humaneval,42,fixed_1,Under-Drafting,1,0.02630768157541752
humaneval,42,fixed_1,Under-Drafting,1,0.004482544492930174
humaneval,42,fixed_1,Under-Drafting,1,0.07490542531013489
humaneval,42,fixed_1,Under-Drafting,1,0.10916103422641754
humaneval,43,fixed_1,Under-Drafting,1,0.0831642672419548
humaneval,43,fixed_1,Under-Drafting,1,0.0012623091461136937
humaneval,43,fixed_1,Under-Drafting,1,0.022259380668401718
humaneval,43,fixed_1,Under-Drafting,1,0.051293861120939255
humaneval,43,fixed_1,Under-Drafting,1,0.10173049569129944
humaneval,43,fixed_1,Under-Drafting,1,0.027493735775351524
humaneval,43,fixed_1,Under-Drafting,1,0.0327288843691349
humaneval,43,fixed_1,Under-Drafting,1,0.0364493764936924
humaneval,43,fixed_1,Under-Drafting,1,0.009432637132704258
humaneval,43,fixed_1,Under-Drafting,1,0.06826133280992508
humaneval,43,fixed_1,Under-Drafting,1,0.0008687802474014461
humaneval,43,fixed_1,Under-Drafting,1,0.0004673121147789061
humaneval,43,fixed_1,Under-Drafting,1,4.7785782953724265e-05
humaneval,43,fixed_1,Under-Drafting,1,0.0008635009871795774
humaneval,43,fixed_1,Under-Drafting,1,0.020028304308652878
humaneval,43,fixed_1,Under-Drafting,1,0.0007247414323501289
humaneval,43,fixed_1,Under-Drafting,1,0.0039044807199388742
humaneval,43,fixed_1,Under-Drafting,1,0.040669091045856476
humaneval,43,fixed_1,Under-Drafting,1,0.017784753814339638
humaneval,43,fixed_1,Under-Drafting,1,8.706469088792801e-05
humaneval,43,fixed_1,Under-Drafting,1,0.019101737067103386
humaneval,43,fixed_1,Under-Drafting,1,0.005483082961291075
humaneval,43,fixed_1,Under-Drafting,1,0.012324281968176365
humaneval,43,fixed_1,Under-Drafting,1,8.553675434086472e-05
humaneval,44,fixed_1,Under-Drafting,1,0.18891207873821259
humaneval,44,fixed_1,Under-Drafting,1,0.07810455560684204
humaneval,44,fixed_1,Under-Drafting,1,0.04308665543794632
humaneval,44,fixed_1,Under-Drafting,1,0.0526854544878006
humaneval,44,fixed_1,Under-Drafting,1,0.14524875581264496
humaneval,44,fixed_1,Under-Drafting,1,0.023039404302835464
humaneval,44,fixed_1,Under-Drafting,1,0.08981561660766602
humaneval,44,fixed_1,Under-Drafting,1,0.0493939183652401
humaneval,44,fixed_1,Under-Drafting,1,0.10093632340431213
humaneval,44,fixed_1,Under-Drafting,1,0.11152084916830063
humaneval,44,fixed_1,Under-Drafting,1,0.03876075893640518
humaneval,44,fixed_1,Under-Drafting,1,0.03666587546467781
humaneval,44,fixed_1,Under-Drafting,1,0.19701015949249268
humaneval,44,fixed_1,Under-Drafting,1,0.19337911903858185
humaneval,45,fixed_1,Under-Drafting,1,0.1350962519645691
humaneval,45,fixed_1,Under-Drafting,1,0.08826880156993866
humaneval,45,fixed_1,Under-Drafting,1,0.11402011662721634
humaneval,45,fixed_1,Under-Drafting,1,0.06669238954782486
humaneval,45,fixed_1,Under-Drafting,1,0.11264415085315704
humaneval,45,fixed_1,Under-Drafting,1,0.11903877556324005
humaneval,45,fixed_1,Under-Drafting,1,0.10472184419631958
humaneval,45,fixed_1,Under-Drafting,1,0.009182577952742577
humaneval,45,fixed_1,Under-Drafting,1,0.06324520707130432
humaneval,45,fixed_1,Under-Drafting,1,0.059049930423498154
humaneval,45,fixed_1,Under-Drafting,1,0.12574709951877594
humaneval,45,fixed_1,Under-Drafting,1,0.004319611005485058
humaneval,45,fixed_1,Under-Drafting,1,0.12829722464084625
humaneval,45,fixed_1,Under-Drafting,1,0.022171465680003166
humaneval,45,fixed_1,Under-Drafting,1,0.0037453570403158665
humaneval,45,fixed_1,Under-Drafting,1,0.06832054257392883
humaneval,45,fixed_1,Under-Drafting,1,0.027172010391950607
humaneval,46,fixed_1,Under-Drafting,1,0.05727633833885193
humaneval,46,fixed_1,Under-Drafting,1,0.09905306249856949
humaneval,46,fixed_1,Under-Drafting,1,0.010054747574031353
humaneval,46,fixed_1,Under-Drafting,1,0.1507011353969574
humaneval,46,fixed_1,Under-Drafting,1,0.023164192214608192
humaneval,46,fixed_1,Under-Drafting,1,0.020186342298984528
humaneval,46,fixed_1,Under-Drafting,1,0.0032138514798134565
humaneval,46,fixed_1,Under-Drafting,1,0.04148641601204872
humaneval,46,fixed_1,Under-Drafting,1,0.022150112316012383
humaneval,46,fixed_1,Under-Drafting,1,0.06385715305805206
humaneval,46,fixed_1,Under-Drafting,1,0.007799564860761166
humaneval,46,fixed_1,Under-Drafting,1,0.006422080565243959
humaneval,46,fixed_1,Under-Drafting,1,0.11895087361335754
humaneval,46,fixed_1,Under-Drafting,1,0.02089426852762699
humaneval,46,fixed_1,Under-Drafting,1,0.04919097200036049
humaneval,46,fixed_1,Under-Drafting,1,0.010312964208424091
humaneval,46,fixed_1,Under-Drafting,1,0.07425351440906525
humaneval,46,fixed_1,Under-Drafting,1,0.015366263687610626
humaneval,46,fixed_1,Under-Drafting,1,0.1773638129234314
humaneval,46,fixed_1,Under-Drafting,1,0.10024799406528473
humaneval,46,fixed_1,Under-Drafting,1,0.007443028502166271
humaneval,47,fixed_1,Under-Drafting,1,0.10573677718639374
humaneval,47,fixed_1,Under-Drafting,1,0.09954419732093811
humaneval,47,fixed_1,Under-Drafting,1,0.1056368425488472
humaneval,47,fixed_1,Under-Drafting,1,0.03985904902219772
humaneval,47,fixed_1,Under-Drafting,1,0.053083233535289764
humaneval,47,fixed_1,Under-Drafting,1,0.024730786681175232
humaneval,47,fixed_1,Under-Drafting,1,0.052975643426179886
humaneval,47,fixed_1,Under-Drafting,1,0.03160397335886955
humaneval,47,fixed_1,Under-Drafting,1,0.09924837946891785
humaneval,47,fixed_1,Under-Drafting,1,0.038944393396377563
humaneval,47,fixed_1,Under-Drafting,1,0.03553963080048561
humaneval,47,fixed_1,Under-Drafting,1,0.017493311315774918
humaneval,47,fixed_1,Under-Drafting,1,0.036798927932977676
